NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
4,30,32.37601099863241,31.822043001739075,461.20888800032844,37.165735999224125,504.3295549985487,27.35090300120646,2.497758545823903e-12
4,31,30.9391360005975,32.34453100048995,456.78463999865926,37.49749000053271,509.876455000267,26.66270999907283,2.6501466400474037e-12
4,32,30.532007998772315,31.02427000339958,456.1740749995806,37.30354899926169,514.0749010006402,28.07199199924071,2.5884710481070977e-12
4,33,32.84282099957636,31.219241000144393,455.7758050013945,36.876031999781844,503.73902799947246,29.02953999910096,2.5418882116732854e-12
4,34,32.03095000026224,31.27280199987581,456.5945489976002,37.825023999175755,513.7104159985029,27.997279999908642,2.4154652060303055e-12
4,35,31.456484999580425,32.13486900313001,464.432939001199,36.70068799874571,504.13480199858896,27.05311700265156,2.467948602339659e-12
4,36,33.2138700014184,32.18354299860948,480.4134170008183,37.32781300095667,500.6332579996524,26.953344997309614,2.43714043823225e-12
4,37,31.263967000995763,32.5332789998356,457.18718100215483,37.62936000021,503.129271999569,27.203151999856345,2.3761376531195896e-12
4,38,31.36558900041564,31.28098900015175,454.53698000164877,36.76504000031855,512.9467999995541,29.037645001153578,2.594282410416584e-12
4,39,31.42766899873095,31.824065999899176,472.08846300054574,38.00080199835065,501.1244350025663,27.777229999628616,2.5003768863004986e-12
4,40,30.4352729999664,31.304824000471854,454.36736600095173,37.73704800187261,505.38700300057826,27.31623799991212,2.3202952202992014e-12
4,41,31.11565399922256,33.16722199997457,464.48686700205144,41.02479499852052,513.1813659991167,29.551306002758793,2.4849545717264154e-12
4,42,31.80405800048902,32.20113500356092,488.6397760001273,42.75983900151914,561.9482540005265,29.916563000369933,2.6331013416378136e-12
